Iteration,Basic-Block,gen[B],kill[B],in[B],out[B]
11,B102,"['D122', 'D123', 'D124']","['D113', 'D120', 'D134']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D113', 'D114', 'D115', 'D118', 'D119', 'D12', 'D120', 'D121', 'D132', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D132', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B103,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D114', 'D118', 'D119', 'D12', 'D120', 'D121', 'D132', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D114', 'D118', 'D119', 'D12', 'D120', 'D121', 'D132', 'D147', 'D148', 'D15', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B104,"['D118', 'D119', 'D120', 'D121']","['D113', 'D115', 'D122']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D113', 'D114', 'D115', 'D118', 'D119', 'D12', 'D120', 'D121', 'D132', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D118', 'D119', 'D12', 'D120', 'D121', 'D132', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B105,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D132', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D132', 'D147', 'D148', 'D15', 'D158', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B106,[],[],"['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B107,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D147', 'D148', 'D15', 'D158', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B108,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D148', 'D15', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B109,['D132'],"['D108', 'D109', 'D127', 'D128', 'D133', 'D147', 'D148', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B110,[],[],"['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B111,[],[],"['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B112,['D148'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D147', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B113,['D129'],[],"['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B114,[],[],"['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B115,"['D135', 'D136', 'D158']","['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D139', 'D14', 'D140', 'D141', 'D142', 'D143', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D135', 'D136', 'D147', 'D148', 'D15', 'D158', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B116,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D148', 'D15', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B117,['D132'],"['D108', 'D109', 'D127', 'D128', 'D133', 'D147', 'D148', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B118,[],[],"['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
11,B119,[],[],"['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']"
