Iteration,Basic-Block,gen[B],kill[B],in[B],out[B]
8,B60,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B61,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B62,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B63,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B64,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B65,"['D76', 'D77']",[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B66,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B67,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B68,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B69,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B70,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B71,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
8,B72,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D6', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D7', 'D70', 'D71', 'D72', 'D73', 'D74', 'D75', 'D76', 'D77', 'D8', 'D9']"
9,B0,"['D1', 'D2', 'D3']",['D73'],[],"['D1', 'D2', 'D3']"
9,B1,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D2', 'D3']","['D1', 'D2', 'D3', 'D74']"
9,B2,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B3,"['D10', 'D11', 'D8', 'D9']",[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D10', 'D11', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B4,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D75']"
9,B5,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B6,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B7,"['D6', 'D7']",[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B8,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B9,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B10,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B11,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B12,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B13,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B14,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
9,B15,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D10', 'D11', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D6', 'D7', 'D74', 'D8', 'D9']"
9,B16,[],[],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B17,[],[],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B18,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D75', 'D8', 'D9']"
9,B19,['D14'],['D26'],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B20,['D49'],"['D15', 'D16', 'D50']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B21,[],[],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B22,"['D27', 'D28', 'D29', 'D30', 'D31', 'D32', 'D33', 'D34']","['D35', 'D36']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B23,['D50'],"['D15', 'D16', 'D49']","['D1', 'D10', 'D11', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B24,"['D17', 'D18', 'D19', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26']",['D14'],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B25,[],[],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B26,['D35'],['D33'],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D34', 'D35', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B27,[],[],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B28,['D36'],['D34'],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B29,"['D37', 'D38']",[],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
9,B30,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D6', 'D7', 'D74', 'D8', 'D9']"
9,B31,[],[],"['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D41', 'D42', 'D49', 'D50', 'D6', 'D7', 'D74', 'D75', 'D8', 'D9']"
